YRS_WORK,YRS_ADDRESS,INCOME,CREDIT_DEBT,OTHER_DEBT,DEFAULT,DEBT_INCOME_RECALC,EDUCATION_ORDINAL
0.044444444444444446,0.10714285714285714,0.0056232427366447995,0.0016685205784204673,0.008469895046952678,1,0.07142857142857145,1
0.4444444444444445,0.5714285714285714,0.12371134020618557,0.06896551724137931,0.044006628613515,0,0.08128078817733993,4
0.11111111111111112,0.17857142857142855,0.02999062792877226,0.020300333704115683,0.03148591419628061,0,0.13546798029556653,3
0.24444444444444446,0.21428571428571427,0.03748828491096533,0.026140155728587317,0.06960044190756766,1,0.22167487684729067,1
0.044444444444444446,0.10714285714285714,0.008434864104967197,0.014738598442714126,0.02154299392377094,0,0.19950738916256164,3
0.044444444444444446,0.03571428571428571,0.013120899718837864,0.03420467185761958,0.03406370834100534,1,0.29064039408867,3
0.0,0.0,0.029053420805998126,0.09510567296996662,0.10458479101454612,1,0.5197044334975369,2
0.15555555555555556,0.42857142857142855,0.03280224929709466,0.04532814238042269,0.014730252255569875,0,0.12561576354679807,5
0.044444444444444446,0.3214285714285714,0.014058106841611998,0.020300333704115683,0.032590683115448355,1,0.22660098522167493,2
0.0,0.0,0.008434864104967197,0.015016685205784206,0.029092248204750506,0,0.24876847290640397,2
0.13333333333333333,0.17857142857142855,0.045145267104029996,0.012235817575083425,0.0034984349106978456,0,0.024630541871921183,2
0.06666666666666667,0.14285714285714285,0.02061855670103093,0.006117908787541712,0.0031301786043085983,0,0.027093596059113306,4
0.0,0.42857142857142855,0.02343017806935333,0.002502780867630701,0.011600073651261276,0,0.04679802955665026,4
0.13333333333333333,0.21428571428571427,0.022492970946579198,0.043659621802002224,0.014546124102375253,1,0.16009852216748774,2
0.15555555555555556,0.21428571428571427,0.0656044985941893,0.1028921023359288,0.19425520162032775,0,0.4261083743842365,2
0.0,0.0,0.0,0.00389321468298109,0.015098508561959122,1,0.19950738916256164,2
0.888888888888889,0.6071428571428571,0.045145267104029996,0.21635150166852055,0.21579819554409868,0,0.7955665024630543,1
0.13333333333333333,0.21428571428571427,0.026241799437675732,0.013626251390433814,0.0392192966304548,0,0.16009852216748774,2
0.3111111111111111,0.2857142857142857,0.031865042174320526,0.013626251390433814,0.04566378199226662,0,0.1576354679802956,4
0.11111111111111112,0.14285714285714285,0.014058106841611998,0.02725250278086763,0.033695452034616095,0,0.25615763546798037,3
0.37777777777777777,0.46428571428571425,0.09278350515463918,0.15906562847608452,0.07401951758423862,0,0.2142857142857143,3
0.2,0.10714285714285714,0.01218369259606373,0.00917686318131257,0.10163874056343214,1,0.5763546798029557,1
0.15555555555555556,0.5,0.029053420805998126,0.06924360400444939,0.11857853065733749,1,0.5098522167487686,3
0.13333333333333333,0.8571428571428571,0.04498594189315839,0.035038932146829814,0.18191861535628798,0,0.455665024630542,1
0.0,0.0,0.00937207122774133,0.014738598442714126,0.006996869821395691,1,0.10098522167487688,3
0.33333333333333337,0.25,0.04498594189315839,0.05561735261401556,0.030197017123918243,0,0.1477832512315271,1
0.26666666666666666,0.17857142857142855,0.054358013120899724,0.022803114571746386,0.05800036825630639,0,0.13793103448275865,2
0.0,0.25,0.022492970946579198,0.015016685205784206,0.02099060946418707,0,0.11330049261083747,3
0.4444444444444445,0.5714285714285714,0.10309278350515463,0.08008898776418243,0.09703553673356656,0,0.16256157635467985,3
0.0,0.03571428571428571,0.014058106841611998,0.011957730812013347,0.012520714417234393,0,0.10098522167487688,4
0.15555555555555556,0.2857142857142857,0.029053420805998126,0.10873192436040044,0.1675566194071073,1,0.7438423645320198,3
0.15555555555555556,0.14285714285714285,0.02717900656044986,0.08815350389321468,0.08396243785674828,0,0.46305418719211827,2
0.0,0.0,0.0056232427366447995,0.021690767519466074,0.03516847726017308,1,0.3694581280788178,1
0.022222222222222223,0.14285714285714285,0.036551077788191194,0.007508342602892103,0.006812741668201068,0,0.029556650246305428,5
0.15555555555555556,0.3214285714285714,0.044048734770384255,0.048943270300333706,0.058552752715890256,0,0.20443349753694587,2
0.0,0.0,0.014995313964386128,0.022525027808676306,0.04492726937948813,0,0.2857142857142858,2
0.044444444444444446,0.3214285714285714,0.015932521087160263,0.013070077864293659,0.010863561038482782,0,0.08866995073891627,1
0.11111111111111112,0.17857142857142855,0.19681349578256796,0.05450500556173526,0.08212115632480205,0,0.06896551724137934,4
0.9777777777777779,0.46428571428571425,0.1640112464854733,0.13070077864293658,0.22979193518689006,0,0.2241379310344828,2
0.0,0.0,0.016869728209934397,0.02224694104560623,0.0235684036089118,1,0.16995073891625623,2
0.15555555555555556,0.17857142857142855,0.016869728209934397,0.012513904338153503,0.038298655864481675,0,0.20689655172413798,3
0.11111111111111112,0.07142857142857142,0.014058106841611998,0.035595105672969966,0.025777941447247283,0,0.24384236453201974,1
0.17777777777777778,0.14285714285714285,0.030927835051546393,0.0027808676307007783,0.0981403056527343,0,0.2955665024630542,2
0.15555555555555556,0.5714285714285714,0.02717900656044986,0.009454949944382646,0.012152458110845147,0,0.05911330049261085,4
0.35555555555555557,0.14285714285714285,0.07872539831302718,0.1504449388209121,0.11563248020622352,0,0.29802955665024633,2
0.2888888888888889,0.25,0.04967197750702906,0.2981090100111235,0.1445406002577794,1,0.7019704433497537,1
0.7555555555555555,0.9285714285714285,0.1330834114339269,0.23136818687430477,0.08746087276744613,0,0.20689655172413798,1
0.2,0.03571428571428571,0.06373008434864105,0.11874304783092325,0.11102927637635793,1,0.3152709359605912,2
0.6888888888888889,0.7857142857142857,0.3514526710402999,0.14988876529477196,0.9692505984164979,0,0.36699507389162567,4
0.022222222222222223,0.14285714285714285,0.024367385192127465,0.022525027808676306,0.016203277481126866,1,0.10837438423645322,4
0.6666666666666667,0.5,0.14526710402999063,0.012513904338153503,0.034431964647394585,0,0.03201970443349754,3
0.08888888888888889,0.03571428571428571,0.0253045923149016,0.11012235817575083,0.08120051555882893,1,0.5270935960591133,2
0.022222222222222223,0.21428571428571427,0.030927835051546393,0.04171301446051168,0.08709261646105688,1,0.33990147783251246,3
0.13333333333333333,0.07142857142857142,0.015932521087160263,0.017519466073414907,0.01951758423863009,0,0.14285714285714288,2
0.2,0.21428571428571427,0.019681349578256797,0.0027808676307007783,0.004971460136254833,0,0.027093596059113306,1
0.022222222222222223,0.07142857142857142,0.014995313964386128,0.022525027808676306,0.10587368808690847,0,0.5763546798029557,3
0.8222222222222223,0.3571428571428571,0.1387066541705717,0.1879866518353726,0.2110108635610385,0,0.2783251231527094,2
0.24444444444444446,0.21428571428571427,0.04592314901593252,0.26334816462736377,0.21156324802062232,1,0.8448275862068966,2
0.6888888888888889,0.5357142857142857,0.06935332708528584,0.04449388209121246,0.0777020806481311,0,0.16502463054187197,1
0.5777777777777778,0.5714285714285714,0.16307403936269915,0.08259176863181313,0.08874976983980849,0,0.10098522167487688,3
0.0,0.10714285714285714,0.015932521087160263,0.08565072302558398,0.03314306757503222,1,0.413793103448276,1
0.06666666666666667,0.14285714285714285,0.05248359887535146,0.14516129032258063,0.2152458110845148,1,0.6108374384236454,3
0.13333333333333333,0.10714285714285714,0.00937207122774133,0.003337041156840934,0.060209906094641864,1,0.3793103448275863,1
0.48888888888888893,0.46428571428571425,0.07872539831302718,0.00917686318131257,0.014730252255569875,0,0.027093596059113306,1
0.08888888888888889,0.17857142857142855,0.04873477038425492,0.07842046718576196,0.1137911986742773,0,0.3448275862068966,4
0.0,0.0,0.006560449859418933,0.015294771968854284,0.038482784017676304,1,0.34236453201970457,2
0.022222222222222223,0.03571428571428571,0.019681349578256797,0.0013904338153503891,0.08377830970355366,0,0.34236453201970457,3
0.0,0.21428571428571427,0.014995313964386128,0.0016685205784204673,0.021727122076965567,0,0.10837438423645322,4
0.08888888888888889,0.10714285714285714,0.01780693533270853,0.010011123470522802,0.010679432885288158,0,0.07389162561576357,1
0.0,0.07142857142857142,0.033739456419868794,0.0013904338153503891,0.009206407659731172,1,0.027093596059113306,4
0.044444444444444446,0.10714285714285714,0.02343017806935333,0.009454949944382646,0.014546124102375253,0,0.07389162561576357,3
0.2888888888888889,0.17857142857142855,0.039362699156513595,0.07981090100111234,0.10789909777204934,1,0.3965517241379311,2
0.4,0.3214285714285714,0.1162136832239925,0.03921023359288098,0.07899097772049345,0,0.10098522167487688,4
0.0,0.0,0.0037488284910965324,0.010845383759733037,0.01012704842570429,0,0.14532019704433502,2
0.022222222222222223,0.07142857142857142,0.02061855670103093,0.010567296996662959,0.08967041060578161,1,0.3793103448275863,3
0.0,0.03571428571428571,0.014058106841611998,0.031979977753058955,0.06057816240103111,0,0.40394088669950745,3
0.48888888888888893,0.46428571428571425,0.039362699156513595,0.022525027808676306,0.025409685140858035,0,0.09852216748768476,2
0.24444444444444446,0.2857142857142857,0.21180880974695407,0.17602892102335926,0.22942367888050083,0,0.19211822660098526,4
0.11111111111111112,0.3571428571428571,0.008434864104967197,0.01946607341490545,0.04271773154115264,0,0.35467980295566504,1
0.13333333333333333,0.10714285714285714,0.022492970946579198,0.05311457174638487,0.05192413920088381,0,0.3226600985221676,1
0.0,0.14285714285714285,0.0056232427366447995,0.004727474972191323,0.006076229055422574,0,0.06896551724137934,4
0.0,0.0,0.01218369259606373,0.015294771968854284,0.0027619222979193515,0,0.06896551724137934,2
0.11111111111111112,0.21428571428571427,0.07778819119025304,0.09593993325917685,0.058552752715890256,0,0.16995073891625623,4
0.08888888888888889,0.2857142857142857,0.030927835051546393,0.008898776418242492,0.10311176578898913,0,0.3226600985221676,1
0.17777777777777778,0.8928571428571428,0.07497656982193064,0.024471635150166853,0.07843859326090957,0,0.13546798029556653,3
0.35555555555555557,0.6785714285714285,0.20618556701030927,0.058120133481646276,0.08064813109924505,0,0.06650246305418721,5
0.2,0.2857142857142857,0.05248359887535146,0.1254171301446051,0.2708525133492911,1,0.6945812807881774,2
0.0,0.03571428571428571,0.03842549203373946,0.017241379310344827,0.01749217455348923,1,0.07142857142857145,4
0.0,0.10714285714285714,0.018744142455482664,0.04004449388209121,0.05910513717547413,1,0.3571428571428572,5
0.022222222222222223,0.03571428571428571,0.00937207122774133,0.004171301446051168,0.009942920272509667,0,0.07635467980295568,1
0.4222222222222222,0.3214285714285714,0.09559512652296157,0.007508342602892103,0.129073835389431,0,0.15517241379310348,2
0.15555555555555556,0.17857142857142855,0.03842549203373946,0.020022246941045607,0.012704842570429016,0,0.06403940886699509,3
0.13333333333333333,0.3571428571428571,0.026241799437675732,0.036151279199110126,0.03977168109003867,1,0.2118226600985222,2
0.2888888888888889,0.39285714285714285,0.04779756326148079,0.07091212458286986,0.15577241760265145,0,0.42857142857142866,2
0.2,0.17857142857142855,0.045145267104029996,0.05756395995550612,0.06315595654575583,0,0.2241379310344828,2
0.0,0.14285714285714285,0.016869728209934397,0.011401557285873191,0.015835021174737618,0,0.10344827586206898,5
0.15555555555555556,0.14285714285714285,0.04498594189315839,0.15461624026696327,0.1358865770576321,1,0.5295566502463055,3
0.13333333333333333,0.17857142857142855,0.018744142455482664,0.022525027808676306,0.029460504511139754,0,0.1847290640394089,2
0.08888888888888889,0.25,0.016869728209934397,0.024471635150166853,0.03424783649419996,0,0.2241379310344828,4
0.0,0.0,0.010309278350515464,0.030589543937708567,0.016755661940710737,0,0.2142857142857143,2
0.3111111111111111,0.14285714285714285,0.08059981255857544,0.036985539488320354,0.2728779230344319,0,0.40394088669950745,4
0.022222222222222223,0.0,0.006560449859418933,0.021412680756395998,0.01344135518320751,0,0.19458128078817738,2
0.3111111111111111,0.2857142857142857,0.04592314901593252,0.060066740823136816,0.08101638740563431,0,0.2635467980295567,2
0.044444444444444446,0.10714285714285714,0.01218369259606373,0.03865406006674082,0.01970171239182471,0,0.24137931034482765,2
0.24444444444444446,0.17857142857142855,0.022492970946579198,0.03781979977753059,0.042349475234763394,1,0.24876847290640397,1
0.06666666666666667,0.14285714285714285,0.022492970946579198,0.01863181312569522,0.031670042349475236,0,0.16256157635467985,3
0.0,0.07142857142857142,0.004686035613870666,0.0036151279199110125,0.008838151353341924,1,0.08866995073891627,1
0.0,0.10714285714285714,0.014058106841611998,0.058954393770856504,0.04805744798379672,1,0.4310344827586207,2
0.022222222222222223,0.2857142857142857,0.04498594189315839,0.031423804226918796,0.08819738538022462,1,0.24137931034482765,4
0.022222222222222223,0.0,0.007497656982193067,0.015016685205784206,0.022095378383354815,0,0.2142857142857143,1
0.13333333333333333,0.10714285714285714,0.010309278350515464,0.003337041156840934,0.05505431780519241,0,0.33251231527093605,2
0.0,0.07142857142857142,0.008434864104967197,0.046440489432703,0.055238445958387034,1,0.5467980295566504,4
0.022222222222222223,0.2857142857142857,0.036551077788191194,0.051446051167964406,0.07070521082673539,0,0.2733990147783252,4
0.33333333333333337,0.7142857142857142,0.013120899718837864,0.0036151279199110125,0.024120788068495675,0,0.13546798029556653,1
0.022222222222222223,0.10714285714285714,0.0037488284910965324,0.013626251390433814,0.005892100902227951,0,0.12561576354679807,3
0.4,0.2857142857142857,0.022492970946579198,0.011957730812013347,0.0235684036089118,0,0.11576354679802958,1
0.2,0.2857142857142857,0.015932521087160263,0.006674082313681868,0.025225556987663413,0,0.13546798029556653,1
0.17777777777777778,0.14285714285714285,0.05248359887535146,0.007230255839822024,0.024857300681274168,0,0.05665024630541873,2
0.08888888888888889,0.3214285714285714,0.06185567010309279,0.20022246941045604,0.06812741668201067,1,0.34236453201970457,3
0.044444444444444446,0.07142857142857142,0.006560449859418933,0.005005561735261402,0.008285766893758055,0,0.08128078817733993,3
0.0,0.14285714285714285,0.006560449859418933,0.01835372636262514,0.014361995949180629,0,0.18719211822660103,5
0.17777777777777778,0.07142857142857142,0.014995313964386128,0.006952169076751946,0.029092248204750506,0,0.16009852216748774,1
0.0,0.3571428571428571,0.028116213683223992,0.11123470522803114,0.0683115448352053,0,0.4507389162561577,1
0.13333333333333333,0.07142857142857142,0.024367385192127465,0.07119021134593993,0.0266985822132204,0,0.25862068965517243,2
0.0,0.0,0.02999062792877226,0.034482758620689655,0.05137175474129994,0,0.2241379310344828,2
0.4666666666666667,0.2857142857142857,0.16588566073102157,0.17269187986651832,0.10458479101454612,0,0.15270935960591137,2
0.2,0.5714285714285714,0.04873477038425492,0.008898776418242492,0.06554962253728594,0,0.1477832512315271,3
0.0,0.0,0.007497656982193067,0.010011123470522802,0.007365126127784938,0,0.09359605911330052,1
0.0,0.0,0.011246485473289597,0.008064516129032258,0.02301601914932793,0,0.1576354679802956,2
0.044444444444444446,0.42857142857142855,0.07872539831302718,0.06312569521690767,0.08341005339716441,1,0.17241379310344832,4
0.044444444444444446,0.21428571428571427,0.016869728209934397,0.03253615127919911,0.03001288897072362,0,0.22906403940886705,2
0.13333333333333333,0.17857142857142855,0.028116213683223992,0.06062291434927697,0.03001288897072362,1,0.22167487684729067,2
0.0,0.07142857142857142,0.04217432052483599,0.07563959955506118,0.13643896151721596,1,0.435960591133005,3
0.06666666666666667,0.10714285714285714,0.031865042174320526,0.00778642936596218,0.06315595654575583,0,0.1970443349753695,4
0.06666666666666667,0.17857142857142855,0.00937207122774133,0.006117908787541712,0.014361995949180629,0,0.11083743842364534,4
0.0,0.0,0.014995313964386128,0.023915461624026697,0.030749401583502114,1,0.22167487684729067,2
0.08888888888888889,0.3214285714285714,0.0253045923149016,0.015294771968854284,0.020438225004603204,0,0.10344827586206898,2
0.0,0.0,0.006560449859418933,0.0013904338153503891,0.003866691217087092,0,0.03448275862068967,2
0.022222222222222223,0.03571428571428571,0.006560449859418933,0.013348164627363737,0.02191125023016019,0,0.21674876847290644,1
0.0,0.03571428571428571,0.016869728209934397,0.004727474972191323,0.020254096851408582,0,0.10344827586206898,2
0.08888888888888889,0.14285714285714285,0.04498594189315839,0.04449388209121246,0.07512428650340636,0,0.23152709359605916,3
0.0,0.03571428571428571,0.02717900656044986,0.05450500556173526,0.14030565273430307,1,0.5738916256157637,3
0.4,0.5357142857142857,0.04779756326148079,0.0703559510567297,0.08414656600994291,0,0.2758620689655173,3
0.22222222222222224,0.17857142857142855,0.024367385192127465,0.0289210233592881,0.06094641870742036,0,0.2807881773399015,3
0.11111111111111112,0.14285714285714285,0.08716026241799438,0.1957730812013348,0.129073835389431,1,0.3275862068965518,4
0.5111111111111112,0.7142857142857142,0.06466729147141517,0.04699666295884316,0.10127048425704288,0,0.21674876847290644,4
0.044444444444444446,0.2857142857142857,0.20337394564198688,0.10928809788654059,0.2097219664886761,0,0.16256157635467985,5
0.2888888888888889,0.39285714285714285,0.030927835051546393,0.09232480533926585,0.12244522187442458,1,0.5443349753694582,3
0.0,0.0,0.007497656982193067,0.00917686318131257,0.02006996869821396,1,0.1748768472906404,3
0.0,0.0,0.011246485473289597,0.020578420467185762,0.05505431780519241,1,0.3817733990147784,2
0.0,0.14285714285714285,0.03280224929709466,0.18631813125695215,0.03737801509850856,1,0.455665024630542,4
0.0,0.07142857142857142,0.008434864104967197,0.01585094549499444,0.014730252255569875,1,0.16009852216748774,4
0.022222222222222223,0.42857142857142855,0.016869728209934397,0.011123470522803113,0.04087645000920641,0,0.2142857142857143,1
0.3111111111111111,0.25,0.046860356138706656,0.016407119021134595,0.08230528447799668,0,0.19950738916256164,2
0.15555555555555556,0.39285714285714285,0.03842549203373946,0.02335928809788654,0.020254096851408582,0,0.08866995073891627,2
0.2,0.21428571428571427,0.019681349578256797,0.03170189098998887,0.027803351132388143,0,0.1970443349753695,1
0.2,0.03571428571428571,0.014995313964386128,0.0027808676307007783,0.027250966672804272,0,0.13793103448275865,1
0.0,0.0,0.00937207122774133,0.003337041156840934,0.0034984349106978456,0,0.03448275862068967,2
0.0,0.0,0.01780693533270853,0.14877641824249163,0.06481310992450744,1,0.7044334975369458,2
0.0,0.0,0.022492970946579198,0.0289210233592881,0.02154299392377094,1,0.15024630541871925,2
0.4444444444444445,0.5357142857142857,0.0656044985941893,0.12068965517241377,0.22169029644632662,0,0.4901477832512316,2
0.0,0.14285714285714285,0.01780693533270853,0.007508342602892103,0.008285766893758055,0,0.05665024630541873,3
0.33333333333333337,0.5,0.04967197750702906,0.08453837597330366,0.09445774258884182,0,0.30788177339901485,2
0.22222222222222224,0.10714285714285714,0.01780693533270853,0.021412680756395998,0.03572086171975695,0,0.2142857142857143,1
0.08888888888888889,0.07142857142857142,0.04217432052483599,0.035595105672969966,0.03903516847726017,0,0.14532019704433502,2
0.13333333333333333,0.42857142857142855,0.02061855670103093,0.014460511679644048,0.01767630270668385,0,0.1059113300492611,2
0.044444444444444446,0.17857142857142855,0.006560449859418933,0.02586206896551724,0.03811452771128705,0,0.38916256157635476,5
0.15555555555555556,0.39285714285714285,0.03842549203373946,0.04087875417130144,0.0935371018228687,0,0.3029556650246306,3
0.3111111111111111,0.8928571428571428,0.18181818181818182,0.42491657397107896,0.7766525501749217,1,0.684729064039409,4
0.06666666666666667,0.2857142857142857,0.05623242736644799,0.010289210233592881,0.0935371018228687,0,0.1847290640394089,4
0.0,0.0,0.0056232427366447995,0.017797552836484983,0.03001288897072362,1,0.31034482758620696,2
0.5333333333333333,0.3571428571428571,0.06185567010309279,0.07591768631813126,0.04842570429018597,0,0.16748768472906408,2
0.044444444444444446,0.21428571428571427,0.030927835051546393,0.011679644048943269,0.01749217455348923,0,0.07389162561576357,2
0.022222222222222223,0.03571428571428571,0.0037488284910965324,0.00389321468298109,0.003314306757503222,0,0.049261083743842374,2
0.4666666666666667,0.5,0.10590440487347703,0.1757508342602892,0.14803903516847725,0,0.2807881773399015,3
0.2,0.10714285714285714,0.02717900656044986,0.01696329254727475,0.15522003314306754,0,0.5418719211822661,1
0.022222222222222223,0.14285714285714285,0.022492970946579198,0.0439377085650723,0.0533971644264408,0,0.30541871921182273,3
0.0,0.0,0.014995313964386128,0.04838709677419355,0.055238445958387034,1,0.4162561576354681,1
0.0,0.14285714285714285,0.01218369259606373,0.006952169076751946,0.029092248204750506,0,0.17980295566502466,2
0.06666666666666667,0.2857142857142857,0.05342080599812559,0.02474972191323693,0.049346345056159084,0,0.12561576354679807,3
0.0,0.0,0.021555763823805064,0.03114571746384872,0.0589210090222795,0,0.3029556650246306,2
0.2888888888888889,0.10714285714285714,0.024367385192127465,0.00917686318131257,0.025777941447247283,0,0.11083743842364534,1
0.0,0.03571428571428571,0.01218369259606373,0.035595105672969966,0.006812741668201068,1,0.16256157635467985,3
0.08888888888888889,0.3214285714285714,0.10028116213683223,0.18242491657397106,0.21395691401215244,1,0.374384236453202,4
0.06666666666666667,0.21428571428571427,0.014995313964386128,0.006952169076751946,0.020438225004603204,0,0.11822660098522171,2
0.15555555555555556,0.10714285714285714,0.03467666354264293,0.14933259176863178,0.06057816240103111,1,0.4334975369458129,2
0.0,0.0,0.008434864104967197,0.004727474972191323,0.0014730252255569876,1,0.029556650246305428,3
0.4222222222222222,0.2857142857142857,0.059981255857544526,0.004727474972191323,0.013257227030012888,0,0.027093596059113306,2
0.15555555555555556,0.42857142857142855,0.1105904404873477,0.09232480533926585,0.2161664518504879,1,0.2832512315270937,4
0.0,0.10714285714285714,0.03280224929709466,0.01696329254727475,0.06536549438409132,0,0.21674876847290644,4
0.06666666666666667,0.2857142857142857,0.06935332708528584,0.06090100111234706,0.08433069416313753,0,0.19211822660098526,3
0.0,0.0,0.016869728209934397,0.07007786429365961,0.0117842018044559,1,0.25862068965517243,3
0.0,0.0,0.008434864104967197,0.009454949944382646,0.03977168109003867,0,0.29310344827586216,2
0.022222222222222223,0.0,0.013120899718837864,0.046718576195773076,0.021727122076965567,1,0.27093596059113306,2
0.0,0.0,0.007497656982193067,0.0,0.0,1,0.0,2
0.6888888888888889,0.75,0.08434864104967198,0.002502780867630701,0.0034984349106978456,0,0.004926108374384237,3
0.0,0.03571428571428571,0.0009372071227741335,0.012235817575083425,0.011415945498066652,1,0.20197044334975375,3
